time decyear lat lon height heightE waterID distnode width reachID nodeID wse OCval
29487610.6545972 2018.935 42.8676751113468 -88.9309741242884 236.327865600586 201.796783447266 9100 1651.54264093251 5273.5 74287200333 74287200330493 235.100006103516 95
29487610.6553973 2018.935 42.8676241081881 -88.9309805574106 236.352111816406 201.821014404297 9100 1655.72371760674 5273.5 74287200333 74287200330493 235.100006103516 95
29487610.6562973 2018.935 42.867566183998 -88.9309875582408 236.334442138672 201.803344726562 9100 1660.49819768073 5273.5 74287200333 74287200330493 235.100006103516 95
29487610.6571973 2018.935 42.8675082161312 -88.9309945588291 236.355712890625 201.824615478516 9100 1665.28798279711 5273.5 74287200333 74287200330493 235.100006103516 95
29487610.6583973 2018.935 42.8674308824162 -88.9310039169597 236.35368347168 201.822891235352 9100 1671.69464487391 5273.5 74287200333 74287200330493 235.100006103516 95
29487610.6600973 2018.935 42.8673212664416 -88.9310172436791 236.394165039062 201.863677978516 9100 1680.8068110436 5273.5 74287200333 74287200330493 235.100006103516 95
29487610.6626973 2018.935 42.8671535840836 -88.9310378407359 236.37629699707 201.845809936523 9100 1694.81191235483 5273.5 74287200333 74287200330493 235.100006103516 95
29487610.6647972 2018.935 42.8670182239034 -88.9310547349736 236.323654174805 201.79345703125 9100 1706.17058432165 5273.5 74287200333 74287200330493 235.100006103516 95
29487610.6658973 2018.935 42.8669473724733 -88.9310636850187 236.361999511719 201.832107543945 9100 1712.13408449563 5273.5 74287200333 74287200330493 235.100006103516 95
29487610.6668973 2018.935 42.8668829947849 -88.9310718717082 236.362319946289 201.832427978516 9100 1717.56376006902 5273.5 74287200333 74287200330493 235.100006103516 95
29487610.6678973 2018.935 42.8668186782417 -88.9310801386917 236.32829284668 201.798400878906 9100 1722.99697996553 5273.5 74287200333 74287200330493 235.100006103516 95
29487610.6686973 2018.935 42.8667672570655 -88.9310867864272 236.32942199707 201.799819946289 9100 1727.34823749117 5273.5 74287200333 74287200330493 235.100006103516 95
29487610.6694973 2018.935 42.8667158631064 -88.9310934625787 236.34944152832 201.819839477539 9100 1731.70379857187 5273.5 74287200333 74287200330493 235.100006103516 95
29487610.6702973 2018.935 42.866664531193 -88.9311002094838 236.325714111328 201.796112060547 9100 1736.05844429059 5273.5 74287200333 74287200330493 235.100006103516 95
29487610.6709973 2018.935 42.866619632162 -88.9311061213998 236.342559814453 201.812957763672 9100 1739.87343573643 5273.5 74287200333 74287200330493 235.100006103516 95
29487610.6717972 2018.935 42.8665683881109 -88.9311129473542 236.334564208984 201.805252075195 9100 1744.23131560351 5273.5 74287200333 74287200330493 235.100006103516 95
29487610.6724973 2018.935 42.8665235715652 -88.9311189339432 236.333053588867 201.803741455078 9100 1748.04827338466 5273.5 74287200333 74287200330493 235.100006103516 95
29487610.6731973 2018.935 42.8664787904082 -88.9311249473895 236.333877563477 201.804565429688 9100 1751.86674041555 5273.5 74287200333 74287200330493 235.100006103516 95
29487610.6738973 2018.935 42.8664340611397 -88.9311310073779 236.337768554688 201.808456420898 9100 1755.68425138892 5273.5 74287200333 74287200330493 235.100006103516 95
29487610.6746973 2018.935 42.8663829777836 -88.931137952167 236.331100463867 201.802093505859 9100 1760.05019457706 5273.5 74287200333 74287200330493 235.100006103516 95
29487610.6753973 2018.935 42.8663381212806 -88.9311438006991 236.359725952148 201.830718994141 9100 1763.90176159321 5273.5 74287200333 74287200330493 235.100006103516 95
29487610.6761973 2018.935 42.8662873112186 -88.931151031263 236.323715209961 201.794708251953 9100 1768.24374997455 5273.5 74287200333 74287200330493 235.100006103516 95
29487610.6769973 2018.935 42.866236553796 -88.9311582942311 236.359039306641 201.830337524414 9100 1772.58697268907 5273.5 74287200333 74287200330493 235.100006103516 95
29487610.6777973 2018.935 42.866185823451 -88.9311655524327 236.345733642578 201.817031860352 9100 1776.93542228378 5273.5 74287200333 74287200330493 235.100006103516 95
29487610.6785972 2018.935 42.8661351515112 -88.9311728423203 236.356414794922 201.827713012695 9100 1781.28447835427 5273.5 74287200333 74287200330493 235.100006103516 95
29487610.6793973 2018.935 42.8660845296798 -88.9311801589175 236.366500854492 201.837799072266 9100 1785.63507113023 5273.5 74287200333 74287200330493 235.100006103516 95
29487610.6801973 2018.935 42.8660339609102 -88.9311875011053 236.323699951172 201.795303344727 9100 1789.98691585833 5273.5 74287200333 74287200330493 235.100006103516 95
29487610.6808973 2018.935 42.865989713452 -88.9311938866741 236.363403320312 201.835006713867 9100 1793.80247372599 5273.5 74287200333 74287200330493 235.100006103516 94
29487610.6815973 2018.935 42.865945510435 -88.9312002965202 236.330612182617 201.802215576172 9100 1797.61833074743 5273.5 74287200333 74287200330493 235.100006103516 94
29487610.6822973 2018.935 42.8659013474579 -88.9312067201243 236.328842163086 201.800445556641 9100 1801.43532722075 5273.5 74287200333 74287200330493 235.100006103516 94
29487610.6828973 2018.935 42.865863495734 -88.9312122013528 236.328323364258 201.800216674805 9100 1804.71226529711 5273.5 74287200333 74287200330493 235.100006103516 94
29487610.6834973 2018.935 42.8658256583207 -88.9312176753961 236.334335327148 201.806228637695 9100 1807.99216022923 5273.5 74287200333 74287200330493 235.100006103516 94
29487610.6840973 2018.935 42.8657878379825 -88.9312231443052 236.331069946289 201.802963256836 9100 1811.27463522637 5273.5 74287200333 74287200330493 235.100006103516 94
29487610.6846973 2018.935 42.8657500261936 -88.9312285981143 236.327026367188 201.798919677734 9100 1814.56090153128 5273.5 74287200333 74287200330493 235.100006103516 94
29487610.6852972 2018.935 42.8657122316781 -88.9312340441401 236.34538269043 201.817276000977 9100 1817.84979145668 5273.5 74287200333 74287200330493 235.100006103516 95
29487610.6859973 2018.935 42.8656681288621 -88.9312403557551 236.322738647461 201.794921875 9100 1821.69443841555 5273.5 74287200333 74287200330493 235.100006103516 95
29487610.6867973 2018.935 42.86561776153 -88.9312475729247 236.353286743164 201.825469970703 9100 1825.69838643058 5076 74287200333 74287200330483 235.100006103516 95
29487610.6875973 2018.935 42.8655673901157 -88.9312547377736 236.375900268555 201.848083496094 9100 1829.69388054304 5076 74287200333 74287200330483 235.100006103516 95
29487610.6883973 2018.935 42.8655170294977 -88.9312618729661 236.364242553711 201.836730957031 9100 1833.69854168744 5076 74287200333 74287200330483 235.100006103516 95
29487610.6892973 2018.935 42.8654603725717 -88.9312698433109 236.368728637695 201.841217041016 9100 1838.21696649045 5076 74287200333 74287200330483 235.100006103516 95
29487610.6900973 2018.935 42.865410000925 -88.9312768725434 236.330337524414 201.802825927734 9100 1842.24600627815 5076 74287200333 74287200330483 235.100006103516 95
29487610.6906973 2018.935 42.8653722211344 -88.9312821177093 236.334976196289 201.807464599609 9100 1845.27473603125 5076 74287200333 74287200330483 235.100006103516 95
29487610.6912973 2018.935 42.8653344443576 -88.9312873456234 236.331893920898 201.8046875 9100 1848.30875967821 5076 74287200333 74287200330483 235.100006103516 95
29487610.6918973 2018.935 42.8652966589373 -88.9312925403573 236.335708618164 201.808502197266 9100 1851.34987199218 5076 74287200333 74287200330483 235.100006103516 95
29487610.6923972 2018.935 42.8652651519619 -88.9312968261875 236.331970214844 201.804763793945 9100 1853.89151771114 5076 74287200333 74287200330483 235.100006103516 95
29487610.6929973 2018.935 42.8652273400435 -88.9313019516723 236.32600402832 201.798797607422 9100 1856.94690458885 5076 74287200333 74287200330483 235.100006103516 94
29487610.6936973 2018.935 42.8651832413292 -88.93130792954 236.342697143555 201.815490722656 9100 1860.51606868317 5076 74287200333 74287200330483 235.100006103516 94
29487610.6943973 2018.935 42.8651391049724 -88.9313138346089 236.353271484375 201.826354980469 9100 1864.09838079423 5076 74287200333 74287200330483 235.100006103516 94
29487610.6954972 2018.935 42.8650697208766 -88.93132325238 236.373001098633 201.846084594727 9100 1869.73561340973 5076 74287200333 74287200330483 235.100006103516 94
29487610.6964973 2018.935 42.8650065758803 -88.9313312432259 236.357818603516 201.830902099609 9100 1874.90791507169 5076 74287200333 74287200330483 235.100006103516 94
29487610.6975973 2018.935 42.864937051983 -88.931339923865 236.36897277832 201.842346191406 9100 1880.62266918651 5076 74287200333 74287200330483 235.100006103516 95
29487610.6991972 2018.935 42.8648357973555 -88.9313523630322 236.387252807617 201.860626220703 9100 1888.98180091206 5076 74287200333 74287200330483 235.100006103516 95
29487610.7002973 2018.935 42.8647661230513 -88.9313608478398 236.376022338867 201.849700927734 9100 1894.75522454538 5076 74287200333 74287200330483 235.100006103516 95
29487610.7015973 2018.935 42.8646836739876 -88.9313707710794 236.378967285156 201.852661132812 9100 1901.61139323895 5076 74287200333 74287200330483 235.100006103516 94
29487610.7037973 2018.935 42.8645438980308 -88.9313873843672 236.397094726562 201.871078491211 9100 1913.28985113642 5076 74287200333 74287200330483 235.100006103516 94
29487610.7049973 2018.935 42.8644675385139 -88.9313964029722 236.372100830078 201.846084594727 9100 1919.69609824994 5076 74287200333 74287200330483 235.100006103516 94
29487610.7062973 2018.935 42.8643847007752 -88.9314061279437 236.399032592773 201.873321533203 9100 1926.66721473298 5076 74287200333 74287200330483 235.100006103516 94
29487610.7078973 2018.935 42.8642826264876 -88.9314181248209 236.374465942383 201.848754882812 9100 1935.28272030758 5076 74287200333 74287200330483 235.100006103516 94
29487610.7093972 2018.935 42.8641867625501 -88.9314293473632 236.389953613281 201.864532470703 9100 1943.40219495545 5076 74287200333 74287200330483 235.100006103516 94
29487610.7103973 2018.935 42.8641227797602 -88.9314368517486 236.332992553711 201.807571411133 9100 1948.83459481639 5076 74287200333 74287200330483 235.100006103516 94
29487610.7109973 2018.935 42.8640843680055 -88.9314413728331 236.328872680664 201.803771972656 9100 1952.10044438542 5076 74287200333 74287200330483 235.100006103516 94
29487610.7115973 2018.935 42.8640459353244 -88.9314459021013 236.345153808594 201.820053100586 9100 1955.37175087678 5076 74287200333 74287200330483 235.100006103516 94
29487610.7121973 2018.935 42.8640074928185 -88.9314504539044 236.331604003906 201.806503295898 9100 1958.64681701703 5076 74287200333 74287200330483 235.100006103516 94
29487610.7127972 2018.935 42.8639690248109 -88.9314550057609 236.36457824707 201.839477539062 9100 1961.92811621045 5076 74287200333 74287200330483 235.100006103516 95
29487610.7150973 2018.935 42.8638216218692 -88.9314723983537 236.399642944336 201.87483215332 9100 1974.53976085558 5076 74287200333 74287200330483 235.100006103516 95
29487610.7187973 2018.935 42.8635832355445 -88.9315019545341 236.384384155273 201.85986328125 9100 1994.98833961418 5076 74287200333 74287200330483 235.100006103516 95
29487610.7203973 2018.935 42.8634800776893 -88.9315149166053 236.36344909668 201.839233398438 9100 2003.87414710374 5076 74287200333 74287200330483 235.100006103516 95
29487610.7214973 2018.935 42.8634091742068 -88.9315239114442 236.353652954102 201.829437255859 9100 2009.99321662458 5076 74287200333 74287200330483 235.100006103516 95
29487610.7223973 2018.935 42.8633511750232 -88.9315313086269 236.356460571289 201.832550048828 9100 2015.00615121105 5076 74287200333 74287200330483 235.100006103516 95
29487610.7231973 2018.935 42.8632996575537 -88.9315379383457 236.349090576172 201.825180053711 9100 2019.46315962409 5076 74287200333 74287200330483 235.100006103516 95
29487610.7241973 2018.935 42.8632352629935 -88.9315462287676 236.359405517578 201.835494995117 9100 2025.0084717882 4837.5 74287200333 74287200330473 235.100006103516 95
29487610.7249973 2018.935 42.8631837478916 -88.9315528532802 236.317947387695 201.794342041016 9100 2029.09732281779 4837.5 74287200333 74287200330473 235.100006103516 95
29487610.7256973 2018.935 42.8631387113518 -88.9315586904202 236.319808959961 201.796203613281 9100 2032.67620093382 4837.5 74287200333 74287200330473 235.100006103516 95
29487610.7265972 2018.935 42.8630808541243 -88.931566229496 236.357757568359 201.83415222168 9100 2037.28081784195 4837.5 74287200333 74287200330473 235.100006103516 95
29487610.7273973 2018.935 42.863029451252 -88.9315729399007 236.331970214844 201.808364868164 9100 2041.37957557907 4837.5 74287200333 74287200330473 235.100006103516 95
29487610.7280973 2018.935 42.862984499867 -88.9315788195038 236.310424804688 201.787109375 9100 2044.96980121938 4837.5 74287200333 74287200330473 235.100006103516 95
29487610.7287973 2018.935 42.8629395840609 -88.9315847175495 236.323913574219 201.800598144531 9100 2048.56201266695 4837.5 74287200333 74287200330473 235.100006103516 95
29487610.7294972 2018.935 42.8628946895936 -88.9315906061219 236.351501464844 201.828186035156 9100 2052.1588340641 4837.5 74287200333 74287200330473 235.100006103516 95
29487610.7301973 2018.935 42.8628498212637 -88.9315964978331 236.331741333008 201.808441162109 9100 2055.75916340091 4837.5 74287200333 74287200330473 235.100006103516 95
29487610.7310973 2018.935 42.8627921947094 -88.931604095746 236.360504150391 201.837493896484 9100 2060.39032756591 4837.5 74287200333 74287200330473 235.100006103516 95
29487610.7322973 2018.935 42.8627154545877 -88.9316142415526 236.358764648438 201.835754394531 9100 2066.57117053871 4837.5 74287200333 74287200330473 235.100006103516 94
29487610.7343973 2018.935 42.8625814254553 -88.9316320059228 236.375335693359 201.852630615234 9100 2077.40473602046 4837.5 74287200333 74287200330473 235.100006103516 94
29487610.7391973 2018.935 42.8622768161264 -88.9316723804741 236.365463256836 201.843353271484 9100 2102.21525713463 4837.5 74287200333 74287200330473 235.100006103516 91
29487610.7408973 2018.935 42.862169421963 -88.9316865846789 236.312789916992 201.790679931641 9100 2111.02532468915 4837.5 74287200333 74287200330473 235.100006103516 60
29487610.7413973 2018.935 42.8621378490617 -88.9316907338646 236.312637329102 201.79052734375 9100 2113.62268953677 4837.5 74287200333 74287200330473 235.100006103516 60
29487610.7419973 2018.935 42.8620999903013 -88.9316957231075 236.314270019531 201.792465209961 9100 2116.74002314806 4837.5 74287200333 74287200330473 235.100006103516 60
