time decyear lat lon Hocean Hocog Himth geoid distnode width reachID nodeID wse OCval
514783420.377925 2016.312 42.849242 -89.004192 236.297807991414 236.405307991413 NA -34.0954915709996 1329.49100903741 3796 74287200333 74287200330183 235.100006103516 95
514783420.427192 2016.312 42.852113 -89.005212 236.263992809956 236.244092809942 NA -34.1006004976405 1348.77481766046 6901 74287200333 74287200330243 235.100006103516 94
514783420.476485 2016.312 42.854986 -89.006232 236.383381379658 236.333281379665 NA -34.105712983269 1302.91053398856 7294 74287200333 74287200330253 235.100006103516 96
514783420.525778 2016.312 42.857858 -89.007252 236.410268073796 236.408468073798 NA -34.1108236894037 1317.70302206378 7294 74287200333 74287200330253 235.100006103516 94
514783420.575058 2016.312 42.86073 -89.008272 236.250154767915 236.101854767914 NA -34.1159343955384 1371.3619513126 4458.5 74287200333 74287200330263 235.100006103516 92
514783420.624337 2016.312 42.863602 -89.009292 236.453541462025 236.620041462032 NA -34.1210451016731 1495.384233108 4458.5 74287200333 74287200330263 235.100006103516 93
514783420.673617 2016.312 42.866474 -89.010312 236.408228156153 236.58462815615 NA -34.1261558078078 1676.1779707032 4458.5 74287200333 74287200330263 235.100006103516 93
514783420.72291 2016.312 42.869346 -89.011333 236.450314850286 242.181814850295 NA -34.1312665139425 1897.65445593868 4458.5 74287200333 74287200330263 235.100006103516 93
514783420.77219 2016.312 42.872218 -89.012353 236.355201544406 236.591301544415 NA -34.1363772200772 2147.14102435118 4458.5 74287200333 74287200330263 235.100006103516 91
514783420.82147 2016.312 42.87509 -89.013374 231.900488238516 247.679088238521 NA -34.1414879262119 2416.08794746068 4458.5 74287200333 74287200330263 235.100006103516 0
514783420.87075 2016.312 42.877961 -89.014394 232.540673057042 232.678773057053 NA -34.1465968528529 2684.02088797925 4476 74287200333 74287200330273 235.100006103516 0
514783420.92003 2016.312 42.880833 -89.015415 234.224259751173 234.87555975117 NA -34.1517075589876 2964.59882394416 4476 74287200333 74287200330273 235.100006103516 0
514783420.969323 2016.312 42.883706 -89.016436 234.290848320885 234.638148320879 NA -34.156820044616 3254.5559290198 4476 74287200333 74287200330273 235.100006103516 0
514783421.018601 2016.312 42.886577 -89.017456 242.696861243816 247.750961243825 NA -34.1613337932455 3547.97092431472 4351 74287200333 74287200330283 235.100006103516 0
514783421.067894 2016.312 42.88945 -89.018478 246.054204005362 248.560204005356 NA -34.1648688375206 3842.8912428209 4351 74287200333 74287200330283 235.100006103516 0
514783421.117162 2016.312 42.892321 -89.019498 245.619244439868 248.716144439872 NA -34.1684014209226 4138.67690515656 4126 74287200333 74287200330293 235.100006103516 0
514783421.166455 2016.312 42.895193 -89.020519 246.485986037882 249.009786037892 NA -34.1719352347611 4436.92406005246 4126 74287200333 74287200330293 235.100006103516 0
514783421.215748 2016.312 42.898066 -89.021541 247.412728799436 249.361428799429 NA -34.1754702790363 4739.52602185676 4126 74287200333 74287200330293 235.100006103516 0
514783421.265029 2016.312 42.900937 -89.022562 247.233269233941 249.286169233936 NA -34.1790028624382 5045.35832858385 4126 74287200333 74287200330293 235.100006103516 0
514783421.314309 2016.312 42.903809 -89.023583 249.496910831962 249.439310831962 NA -34.1825366762768 5354.14440353685 4126 74287200333 74287200330293 235.100006103516 0
514783421.36359 2016.312 42.906681 -89.024604 243.70145242997 243.482652429968 NA -34.1860704901153 5665.32724224303 4126 74287200333 74287200330293 235.100006103516 0
514783421.412858 2016.312 42.909552 -89.025625 243.622592864495 243.449792864494 NA -34.1896030735173 5978.43867736014 4126 74287200333 74287200330293 235.100006103516 0
514783421.462138 2016.312 42.912423 -89.026647 243.594033299008 243.509733299005 NA -34.1931356569193 6293.31129069144 4126 74287200333 74287200330293 235.100006103516 0
514783421.511418 2016.312 42.915295 -89.027668 241.291074897023 241.249774897026 NA -34.1966694707578 6609.70821569545 4126 74287200333 74287200330293 235.100006103516 0
514783421.560698 2016.312 42.918167 -89.02869 241.241416495065 241.15431649506 NA -34.2002032845964 6926.6118996853 4093 74287200333 74287200330303 235.100006103516 0
514783447.637407 2016.312 44.436651 -89.580238 324.153918709093 324.750718709092 NA -35.6812327782647 3132.00105260446 180 74287400301 74287400300161 315.5 0
514783447.686713 2016.312 44.43952 -89.581302 324.905343360638 325.103343360642 NA -35.6810651475314 2808.39445032864 180 74287400301 74287400300161 315.5 0
514783447.736031 2016.312 44.44239 -89.582367 324.970168020839 324.843168020831 NA -35.6808974583698 2486.36488362255 180 74287400301 74287400300161 315.5 0
514783447.785336 2016.312 44.445259 -89.583431 319.972292672417 325.011992672411 NA -35.6807298276366 2166.89396738384 180 74287400301 74287400300161 315.5 0
514783447.834642 2016.312 44.448128 -89.584496 324.589917323981 325.304117323983 NA -35.6805621969033 1851.04322898325 189 74287400301 74287400300171 315.5 0
514783447.883947 2016.312 44.450997 -89.58556 325.470541975566 325.485841975565 NA -35.68039456617 1530.1935936171 189 74287400301 74287400300171 315.5 0
514783447.933253 2016.312 44.453866 -89.586625 317.773566627132 317.753566627128 NA -35.6802269354367 1214.27990243382 189 74287400301 74287400300171 315.5 0
514783447.982558 2016.312 44.456735 -89.58769 317.254891278727 317.723991278714 NA -35.6800593047035 908.472256583281 189 74287400301 74287400300171 315.5 0
514783448.031864 2016.312 44.459604 -89.588755 315.149649263578 315.190549263571 NA -35.6791811263684 597.544175974714 185 74287400301 74287400300181 315.5 0
514783448.08117 2016.312 44.462473 -89.58982 314.753432778798 314.606532778805 NA -35.6779139481327 279.999115092655 210 74287400301 74287400300191 315.5 0
514783448.130488 2016.312 44.465343 -89.590885 314.893415835154 314.656915835155 NA -35.6766463282176 55.4999078470734 210 74287400301 74287400300191 315.5 92
